datetime, time (s), time (hms), active_status, active_dist (mi), active_time (s), pause_time (s), stride_pace (mi/min), step_rate (s/min), stride_length (ft), contact_time (ms), braking_gs, impact_gs, footstrike_type, max_pronation_vel, pronation_fs_mp, pronation_mp_to,stance_fs_mp, stance_mp_to 
datetime, , , , , , , power, cadence, , , , , , , , , , , 
2015-12-27 10:54:11.003, 1451.003, 00:24:11.003, 5, 2.7236, 1328.5, 118.6, 7.623, 164.384, 8.427, 297.0, 7.949, 13.41, 5.0, 499.329, -15.724, -14.585, 13.917, 79.334
2015-12-27 10:54:11.733, 1451.733, 00:24:11.733, 5, 2.7252, 1329.2, 118.6, 7.547, 165.746, 8.442, 302.0, 6.773, 10.043, 5.0, 543.091, -16.562, -14.288, 14.87, 81.75
2015-12-27 10:54:12.457, 1452.457, 00:24:12.457, 5, 2.7268, 1329.9, 118.6, 7.822, 163.265, 8.269, 302.0, 6.738, 11.77, 5.0, 568.359, -15.141, -15.449, 14.359, 81.315
2015-12-27 10:54:13.192, 1453.192, 00:24:13.192, 5, 2.7284, 1330.6, 118.6, 7.43, 166.898, 8.515, 297.0, 6.293, 6.828, 6.0, 463.379, -14.428, -15.515, 12.449, 80.996
2015-12-27 10:54:13.911, 1453.911, 00:24:13.911, 5, 2.7301, 1331.4, 118.6, 7.419, 163.265, 8.718, 297.0, 7.051, 3.594, 8.0, 695.74, -15.163, -17.776, 9.582, 83.484
2015-12-27 10:54:14.646, 1454.646, 00:24:14.646, 5, 2.7317, 1332.1, 118.6, 7.311, 168.067, 8.595, 297.0, 6.137, 7.32, 9.0, 597.839, -12.607, -18.786, 9.027, 83.114
2015-12-27 10:54:15.360, 1455.36, 00:24:15.360, 5, 2.7333, 1332.8, 118.6, 7.489, 164.609, 8.566, 292.0, 7.035, 13.34, 5.0, 527.1, -18.084, -10.611, 13.959, 79.768
2015-12-27 10:54:16.089, 1456.089, 00:24:16.089, 5, 2.7349, 1333.5, 118.6, 7.592, 164.384, 8.462, 322.0, 6.805, 6.91, 5.0, 532.532, -20.786, -11.949, 14.704, 80.16
2015-12-27 10:54:16.819, 1456.819, 00:24:16.819, 5, 2.7365, 1334.3, 118.6, 7.747, 163.488, 8.338, 327.0, 9.305, 8.664, 4.0, 381.042, -14.525, -12.963, 17.083, 79.499
2015-12-27 10:54:17.553, 1457.553, 00:24:17.553, 5, 2.7381, 1335.0, 118.6, 7.608, 165.517, 8.385, 301.0, 6.379, 10.809, 6.0, 545.654, -19.375, -12.281, 12.35, 80.951
2015-12-27 10:54:18.278, 1458.278, 00:24:18.278, 5, 2.7398, 1335.7, 118.6, 7.312, 163.488, 8.833, 297.0, 6.395, 9.246, 9.0, 720.825, -17.721, -12.123, 9.19, 82.654
2015-12-27 10:54:19.012, 1459.012, 00:24:19.012, 5, 2.7413, 1336.5, 118.6, 7.695, 165.517, 8.291, 296.0, 6.77, 10.594, 7.0, 558.838, -16.117, -12.054, 11.377, 79.811
2015-12-27 10:54:19.737, 1459.737, 00:24:19.737, 5, 2.7429, 1337.2, 118.6, 7.804, 166.898, 8.108, 297.0, 9.324, 14.609, 7.0, 600.281, -17.175, -14.297, 11.92, 78.683
2015-12-27 10:54:20.456, 1460.456, 00:24:20.456, 5, 2.7445, 1337.9, 118.6, 7.534, 164.384, 8.527, 302.0, 6.738, 8.457, 5.0, 564.636, -15.996, -12.073, 14.825, 78.924
2015-12-27 10:54:21.186, 1461.186, 00:24:21.186, 5, 2.7462, 1338.6, 118.6, 7.286, 165.746, 8.744, 297.0, 7.082, 14.461, 7.0, 641.174, -11.006, -18.956, 11.681, 82.71
2015-12-27 10:54:21.910, 1461.91, 00:24:21.910, 5, 2.7478, 1339.4, 118.6, 7.39, 163.265, 8.752, 297.0, 6.887, 10.012, 6.0, 621.399, -15.824, -13.144, 13.35, 82.06
2015-12-27 10:54:22.645, 1462.645, 00:24:22.645, 5, 2.7494, 1340.1, 118.6, 7.595, 168.067, 8.273, 302.0, 6.719, 11.586, 4.0, 526.428, -17.386, -11.826, 15.565, 80.746
2015-12-27 10:54:23.359, 1463.359, 00:24:23.359, 5, 2.7510, 1340.8, 118.6, 7.283, 170.455, 8.506, 297.0, 7.07, 7.926, 8.0, 621.033, -14.954, -14.654, 9.879, 83.973
2015-12-27 10:54:24.063, 1464.063, 00:24:24.063, 5, 2.7526, 1341.5, 118.6, 7.582, 166.667, 8.356, 286.0, 7.527, 11.207, 9.0, 661.133, -18.384, -11.743, 8.33, 81.176
2015-12-27 10:54:24.783, 1464.783, 00:24:24.783, 5, 2.7541, 1342.2, 118.6, 7.482, 166.898, 8.457, 282.0, 8.828, 5.336, 8.0, 782.349, -16.858, -12.406, 10.198, 81.035
2015-12-27 10:54:25.502, 1465.502, 00:24:25.502, 5, 2.7557, 1343.0, 118.6, 7.749, 164.384, 8.291, 307.0, 6.637, 15.512, 2.0, 549.683, -17.474, -13.142, 19.817, 81.698
2015-12-27 10:54:26.232, 1466.232, 00:24:26.232, 5, 2.7573, 1343.7, 118.6, 7.707, 165.746, 8.266, 307.0, 6.48, 8.125, 4.0, 692.322, -17.192, -13.695, 15.835, 83.296
2015-12-27 10:54:26.956, 1466.956, 00:24:26.956, 5, 2.7588, 1344.4, 118.6, 7.603, 166.898, 8.322, 312.0, 6.328, 9.984, 4.0, 553.04, -16.636, -13.896, 15.89, 83.481
2015-12-27 10:54:27.675, 1467.675, 00:24:27.675, 5, 2.7604, 1345.1, 118.6, 7.99, 162.162, 8.15, 296.0, 7.961, 12.074, 5.0, 635.193, -16.291, -12.656, 14.34, 78.564
2015-12-27 10:54:28.415, 1468.415, 00:24:28.415, 5, 2.7619, 1345.9, 118.6, 7.758, 166.898, 8.155, 302.0, 7.633, 7.574, 4.0, 650.696, -15.37, -17.435, 16.054, 79.046
2015-12-27 10:54:29.134, 1469.134, 00:24:29.134, 5, 2.7635, 1346.6, 118.6, 7.787, 167.832, 8.081, 286.0, 9.527, 11.809, 6.0, 639.648, -16.072, -13.874, 12.59, 78.292
2015-12-27 10:54:29.849, 1469.849, 00:24:29.849, 5, 2.7651, 1347.3, 118.6, 7.592, 168.067, 8.276, 287.0, 7.32, 3.887, 5.0, 668.335, -13.92, -16.168, 14.273, 79.541
2015-12-27 10:54:30.563, 1470.563, 00:24:30.563, 5, 2.7666, 1348.0, 118.6, 7.643, 165.517, 8.348, 277.0, 7.227, 6.219, 8.0, 657.776, -16.298, -14.827, 10.551, 79.278
2015-12-27 10:54:31.288, 1471.288, 00:24:31.288, 5, 2.7682, 1348.7, 118.6, 7.457, 168.067, 8.426, 287.0, 7.496, 15.203, 6.0, 698.242, -15.507, -16.019, 13.603, 81.663
2015-12-27 10:54:32.002, 1472.002, 00:24:32.002, 5, 2.7698, 1349.4, 118.6, 7.688, 166.898, 8.23, 297.0, 8.668, 15.547, 2.0, 706.177, -14.336, -15.301, 18.985, 78.942
2015-12-27 10:54:32.721, 1472.721, 00:24:32.721, 5, 2.7713, 1350.2, 118.6, 7.83, 166.667, 8.092, 306.0, 6.457, 10.383, 2.0, 496.338, -14.571, -17.414, 19.656, 79.646
2015-12-27 10:54:33.441, 1473.441, 00:24:33.441, 5, 2.7729, 1350.9, 118.6, 7.551, 165.746, 8.438, 282.0, 7.387, 9.41, 7.0, 615.601, -16.85, -12.461, 10.917, 79.76
2015-12-27 10:54:34.165, 1474.165, 00:24:34.165, 5, 2.7745, 1351.6, 118.6, 7.586, 165.517, 8.41, 292.0, 7.047, 13.672, 5.0, 601.99, -15.069, -14.49, 14.667, 79.68
2015-12-27 10:54:34.890, 1474.89, 00:24:34.890, 5, 2.7760, 1352.3, 118.6, 7.8, 168.067, 8.056, 307.0, 6.324, 8.543, 3.0, 580.566, -15.659, -17.422, 17.81, 80.181
2015-12-27 10:54:35.604, 1475.604, 00:24:35.604, 5, 2.7776, 1353.0, 118.6, 7.71, 166.898, 8.207, 292.0, 7.18, 8.684, 3.0, 622.62, -14.827, -15.816, 18.069, 79.382
2015-12-27 10:54:36.323, 1476.323, 00:24:36.323, 5, 2.7792, 1353.8, 118.6, 7.435, 167.832, 8.463, 287.0, 8.742, 14.539, 6.0, 691.65, -17.295, -17.188, 12.68, 82.531
2015-12-27 10:54:37.038, 1477.038, 00:24:37.038, 5, 2.7808, 1354.5, 118.6, 7.259, 169.252, 8.595, 292.0, 7.055, 7.684, 4.0, 569.824, -16.703, -13.794, 16.013, 82.521
2015-12-27 10:54:37.747, 1477.747, 00:24:37.747, 5, 2.7824, 1355.2, 118.6, 7.645, 165.517, 8.345, 297.0, 7.152, 9.605, 3.0, 632.446, -17.555, -13.165, 17.619, 78.528
2015-12-27 10:54:38.472, 1478.472, 00:24:38.472, 5, 2.7840, 1355.9, 118.6, 7.595, 166.898, 8.331, 297.0, 8.012, 7.246, 5.0, 696.411, -17.345, -16.059, 15.436, 80.108
2015-12-27 10:54:39.191, 1479.191, 00:24:39.191, 5, 2.7855, 1356.6, 118.6, 7.789, 166.667, 8.135, 297.0, 10.441, 11.809, 4.0, 708.801, -16.542, -13.001, 16.223, 80.628
2015-12-27 10:54:39.911, 1479.911, 00:24:39.911, 5, 2.7871, 1357.4, 118.6, 7.634, 166.898, 8.288, 292.0, 6.125, 3.582, 5.0, 702.087, -16.825, -12.487, 14.337, 79.803
2015-12-27 10:54:40.630, 1480.63, 00:24:40.630, 5, 2.7886, 1358.1, 118.6, 7.569, 168.067, 8.302, 297.0, 6.953, 9.527, 5.0, 750.183, -17.542, -13.968, 15.003, 82.417
2015-12-27 10:54:41.344, 1481.344, 00:24:41.344, 5, 2.7902, 1358.8, 118.6, 7.713, 167.832, 8.158, 296.0, 6.691, 6.746, 2.0, 615.662, -17.524, -14.059, 19.326, 80.462
2015-12-27 10:54:42.059, 1482.059, 00:24:42.059, 5, 2.7918, 1359.5, 118.6, 7.514, 169.252, 8.303, 287.0, 6.48, 4.766, 4.0, 823.303, -16.578, -14.0, 16.551, 80.405
2015-12-27 10:54:42.768, 1482.768, 00:24:42.768, 5, 2.7934, 1360.2, 118.6, 7.484, 167.832, 8.408, 282.0, 8.926, 8.984, 3.0, 704.407, -16.807, -13.939, 17.368, 80.264
2015-12-27 10:54:43.483, 1483.483, 00:24:43.483, 5, 2.7949, 1360.9, 118.6, 7.597, 169.252, 8.213, 282.0, 8.363, 10.82, 4.0, 639.709, -15.277, -14.099, 16.179, 78.36
2015-12-27 10:54:44.192, 1484.192, 00:24:44.192, 5, 2.7965, 1361.6, 118.6, 7.719, 166.898, 8.197, 277.0, 9.066, 14.977, 6.0, 736.816, -16.271, -12.556, 13.854, 78.338
2015-12-27 10:54:44.911, 1484.911, 00:24:44.911, 5, 2.7980, 1362.4, 118.6, 7.692, 165.517, 8.295, 292.0, 10.484, 12.949, 4.0, 595.093, -14.093, -13.58, 16.776, 79.551
2015-12-27 10:54:45.636, 1485.636, 00:24:45.636, 5, 2.7996, 1363.1, 118.6, 7.831, 165.746, 8.136, 297.0, 7.766, 11.473, 4.0, 598.083, -15.113, -15.65, 15.973, 78.194
2015-12-27 10:54:46.360, 1486.36, 00:24:46.360, 5, 2.8011, 1363.8, 118.6, 7.824, 167.832, 8.042, 287.0, 6.656, 5.34, 6.0, 697.327, -16.32, -13.075, 13.868, 78.939
2015-12-27 10:54:47.075, 1487.075, 00:24:47.075, 5, 2.8026, 1364.5, 118.6, 7.845, 164.609, 8.178, 307.0, 6.766, 11.934, 3.0, 461.853, -15.845, -14.013, 18.001, 78.585
2015-12-27 10:54:47.804, 1487.804, 00:24:47.804, 5, 2.8042, 1365.2, 118.6, 7.723, 166.898, 8.192, 302.0, 6.211, 12.191, 3.0, 557.678, -16.83, -14.588, 17.493, 78.676
2015-12-27 10:54:48.523, 1488.523, 00:24:48.523, 5, 2.8057, 1366.0, 118.6, 7.804, 165.517, 8.175, 291.0, 6.977, 9.699, 4.0, 540.405, -16.749, -13.175, 15.691, 78.462
2015-12-27 10:54:49.248, 1489.248, 00:24:49.248, 5, 2.8073, 1366.7, 118.6, 7.739, 169.252, 8.062, 297.0, 9.504, 11.953, 3.0, 549.683, -14.294, -13.671, 17.284, 77.514
2015-12-27 10:54:49.957, 1489.957, 00:24:49.957, 5, 2.8089, 1367.4, 118.6, 7.658, 166.667, 8.274, 297.0, 6.891, 13.676, 4.0, 498.84, -17.677, -13.145, 16.351, 80.033
2015-12-27 10:54:50.677, 1490.677, 00:24:50.677, 5, 2.8105, 1368.1, 118.6, 7.452, 166.898, 8.491, 292.0, 7.129, 14.012, 7.0, 612.183, -17.167, -16.255, 11.469, 81.182
2015-12-27 10:54:51.396, 1491.396, 00:24:51.396, 5, 2.8121, 1368.8, 118.6, 7.616, 165.746, 8.365, 307.0, 7.223, 12.375, 5.0, 604.919, -15.717, -13.421, 14.228, 82.469
2015-12-27 10:54:52.120, 1492.12, 00:24:52.120, 5, 2.8137, 1369.6, 118.6, 7.488, 164.384, 8.579, 291.0, 7.105, 2.191, 9.0, 683.228, -13.676, -16.522, 8.15, 82.029
2015-12-27 10:54:52.850, 1492.85, 00:24:52.850, 5, 2.8153, 1370.3, 118.6, 7.381, 165.746, 8.632, 292.0, 7.188, 5.742, 12.0, 578.186, -9.548, -16.837, 4.781, 84.044
2015-12-27 10:54:53.574, 1493.574, 00:24:53.574, 5, 2.8169, 1371.0, 118.6, 7.696, 165.517, 8.29, 306.0, 6.891, 5.742, 5.0, 625.061, -17.867, -12.737, 14.082, 80.111
2015-12-27 10:54:54.299, 1494.299, 00:24:54.299, 5, 2.8185, 1371.7, 118.6, 7.491, 165.746, 8.506, 297.0, 6.973, 13.84, 10.0, 582.092, -12.994, -13.348, 6.325, 84.196
2015-12-27 10:54:55.023, 1495.023, 00:24:55.023, 5, 2.8201, 1372.5, 118.6, 7.49, 170.213, 8.283, 297.0, 6.645, 6.848, 6.0, 547.607, -18.6, -11.9, 13.253, 80.909
2015-12-27 10:54:55.728, 1495.728, 00:24:55.728, 5, 2.8217, 1373.2, 118.6, 7.336, 168.067, 8.565, 287.0, 6.883, 14.613, 7.0, 665.344, -18.552, -13.382, 11.828, 80.694
2015-12-27 10:54:56.442, 1496.442, 00:24:56.442, 5, 2.8233, 1373.9, 118.6, 7.564, 168.067, 8.306, 297.0, 6.508, 4.789, 5.0, 659.973, -18.341, -9.478, 14.396, 80.173
2015-12-27 10:54:57.156, 1497.156, 00:24:57.156, 5, 2.8248, 1374.6, 118.6, 7.23, 167.832, 8.702, 277.0, 8.262, 5.199, 7.0, 750.488, -17.48, -11.817, 10.786, 80.434
2015-12-27 10:54:57.871, 1497.871, 00:24:57.871, 5, 2.8264, 1375.3, 118.6, 8.014, 169.252, 7.785, 302.0, 7.813, 10.684, 2.0, 612.488, -16.343, -12.872, 19.534, 79.691
2015-12-27 10:54:58.580, 1498.58, 00:24:58.580, 5, 2.8280, 1376.0, 118.6, 7.346, 171.674, 8.373, 287.0, 7.168, 15.168, 7.0, 759.705, -15.906, -19.833, 11.573, 79.561
2015-12-27 10:54:59.279, 1499.279, 00:24:59.279, 5, 2.8296, 1376.7, 118.6, 7.484, 168.067, 8.395, 287.0, 7.172, 4.047, 7.0, 706.787, -18.18, -13.038, 11.143, 81.484
2015-12-27 10:54:59.993, 1499.993, 00:24:59.993, 5, 2.8311, 1377.4, 118.6, 7.494, 167.832, 8.396, 286.0, 6.508, 4.395, 6.0, 709.29, -16.036, -14.501, 12.337, 81.722
2015-12-27 10:55:00.708, 1500.708, 00:25:00.708, 5, 2.8327, 1378.1, 118.6, 7.477, 168.067, 8.404, 287.0, 6.703, 3.398, 6.0, 745.056, -16.896, -13.503, 13.609, 81.092
2015-12-27 10:55:01.422, 1501.422, 00:25:01.422, 5, 2.8343, 1378.9, 118.6, 7.748, 165.517, 8.235, 287.0, 7.242, 10.156, 4.0, 627.869, -18.447, -11.959, 15.722, 79.073
2015-12-27 10:55:02.147, 1502.147, 00:25:02.147, 5, 2.8359, 1379.6, 118.6, 7.72, 164.609, 8.31, 282.0, 8.309, 13.789, 7.0, 701.416, -17.484, -12.027, 11.373, 79.678
2015-12-27 10:55:02.876, 1502.876, 00:25:02.876, 5, 2.8374, 1380.3, 118.6, 7.437, 169.252, 8.39, 297.0, 10.832, 12.387, 2.0, 579.956, -17.434, -12.857, 19.987, 77.932
2015-12-27 10:55:03.585, 1503.585, 00:25:03.585, 5, 2.8391, 1381.0, 118.6, 7.787, 164.384, 8.249, 307.0, 6.523, 9.609, 2.0, 634.338, -18.465, -12.624, 19.569, 78.486
2015-12-27 10:55:04.315, 1504.315, 00:25:04.315, 5, 2.8407, 1381.8, 118.6, 7.268, 166.898, 8.706, 302.0, 6.457, 7.027, 5.0, 755.005, -13.59, -17.692, 14.192, 84.193
2015-12-27 10:55:05.034, 1505.034, 00:25:05.034, 5, 2.8422, 1382.5, 118.6, 7.772, 165.517, 8.209, 297.0, 6.695, 8.934, 3.0, 617.676, -18.64, -12.218, 18.081, 80.031
2015-12-27 10:55:05.759, 1505.759, 00:25:05.759, 5, 2.8438, 1383.2, 118.6, 7.567, 169.252, 8.246, 297.0, 6.926, 10.082, 2.0, 616.699, -18.602, -11.418, 19.876, 80.331
2015-12-27 10:55:06.468, 1506.468, 00:25:06.468, 5, 2.8453, 1383.9, 118.6, 7.557, 169.252, 8.256, 297.0, 7.379, 15.449, 4.0, 645.447, -16.704, -11.579, 17.014, 80.738
2015-12-27 10:55:07.177, 1507.177, 00:25:07.177, 5, 2.8469, 1384.6, 118.6, 7.48, 169.014, 8.353, 291.0, 6.801, 7.434, 4.0, 716.919, -17.176, -12.433, 15.964, 80.645
2015-12-27 10:55:07.887, 1507.887, 00:25:07.887, 5, 2.8485, 1385.3, 118.6, 7.469, 170.455, 8.295, 297.0, 6.773, 4.313, 4.0, 713.44, -15.867, -13.07, 15.833, 82.786
2015-12-27 10:55:08.591, 1508.591, 00:25:08.591, 5, 2.8500, 1386.0, 118.6, 7.715, 169.252, 8.087, 292.0, 6.891, 15.574, 5.0, 606.873, -19.423, -9.621, 14.261, 80.311
2015-12-27 10:55:09.300, 1509.3, 00:25:09.300, 5, 2.8515, 1386.7, 118.6, 7.764, 167.832, 8.104, 302.0, 6.77, 5.363, 4.0, 733.398, -15.294, -14.044, 16.931, 81.506
2015-12-27 10:55:10.015, 1510.015, 00:25:10.015, 5, 2.8530, 1387.4, 118.6, 7.738, 170.455, 8.006, 302.0, 7.465, 9.746, 3.0, 687.927, -18.315, -13.441, 17.995, 78.951
2015-12-27 10:55:10.719, 1510.719, 00:25:10.719, 5, 2.8546, 1388.2, 118.6, 7.824, 169.252, 7.975, 282.0, 7.699, 9.961, 7.0, 647.705, -17.627, -12.242, 12.302, 80.049
2015-12-27 10:55:11.428, 1511.428, 00:25:11.428, 5, 2.8561, 1388.9, 118.6, 7.632, 164.384, 8.418, 312.0, 7.23, 9.336, 5.0, 627.686, -13.581, -17.94, 14.58, 83.477
2015-12-27 10:55:12.158, 1512.158, 00:25:12.158, 5, 2.8577, 1389.6, 118.6, 8.016, 166.898, 7.893, 317.0, 6.035, 15.527, 3.0, 562.805, -16.007, -15.109, 18.351, 79.477
2015-12-27 10:55:12.877, 1512.877, 00:25:12.877, 5, 2.8592, 1390.3, 118.6, 7.933, 163.488, 8.142, 307.0, 6.723, 13.68, 5.0, 635.742, -16.42, -14.406, 15.153, 77.234
2015-12-27 10:55:13.611, 1513.611, 00:25:13.611, 5, 2.8607, 1391.1, 118.6, 7.929, 164.384, 8.102, 302.0, 7.078, 14.574, 5.0, 544.006, -16.838, -11.626, 15.428, 77.819
2015-12-27 10:55:14.341, 1514.341, 00:25:14.341, 5, 2.8622, 1391.8, 118.6, 8.043, 165.746, 7.921, 307.0, 6.41, 7.508, 4.0, 616.089, -17.092, -15.524, 16.759, 75.13
2015-12-27 10:55:15.065, 1515.065, 00:25:15.065, 5, 2.8638, 1392.5, 118.6, 7.928, 164.384, 8.103, 301.0, 7.863, 14.508, 5.0, 599.304, -15.945, -15.275, 13.932, 80.081
2015-12-27 10:55:15.795, 1515.795, 00:25:15.795, 5, 2.8653, 1393.2, 118.6, 7.906, 165.746, 8.059, 307.0, 6.344, 10.664, 3.0, 602.051, -15.171, -15.564, 17.407, 77.138
2015-12-27 10:55:16.519, 1516.519, 00:25:16.519, 5, 2.8668, 1394.0, 118.6, 7.758, 168.067, 8.099, 297.0, 6.938, 7.938, 8.0, 633.606, -14.556, -15.926, 10.458, 80.331
2015-12-27 10:55:17.233, 1517.233, 00:25:17.233, 5, 2.8684, 1394.7, 118.6, 7.86, 164.384, 8.173, 302.0, 8.945, 10.953, 4.0, 617.249, -16.279, -16.263, 15.534, 79.753
2015-12-27 10:55:17.963, 1517.963, 00:25:17.963, 5, 2.8700, 1395.4, 118.6, 7.631, 166.898, 8.291, 302.0, 8.117, 7.422, 4.0, 636.536, -15.083, -13.623, 16.56, 79.481
2015-12-27 10:55:18.682, 1518.682, 00:25:18.682, 5, 2.8715, 1396.1, 118.6, 7.74, 164.384, 8.299, 312.0, 7.27, 12.383, 3.0, 516.846, -16.287, -13.856, 17.795, 79.459
2015-12-27 10:55:19.412, 1519.412, 00:25:19.412, 5, 2.8731, 1396.9, 118.6, 7.826, 164.609, 8.197, 307.0, 6.586, 5.672, 3.0, 612.915, -16.941, -14.54, 17.265, 78.359
2015-12-27 10:55:20.141, 1520.141, 00:25:20.141, 5, 2.8746, 1397.6, 118.6, 7.818, 166.898, 8.093, 312.0, 7.188, 15.504, 3.0, 562.805, -17.528, -15.249, 18.064, 80.925
2015-12-27 10:55:20.860, 1520.86, 00:25:20.860, 5, 2.8762, 1398.3, 118.6, 7.59, 166.667, 8.348, 306.0, 6.879, 7.223, 3.0, 593.811, -18.096, -13.344, 18.721, 78.675
2015-12-27 10:55:21.580, 1521.58, 00:25:21.580, 5, 2.8778, 1399.0, 118.6, 7.641, 165.746, 8.338, 287.0, 6.547, 10.43, 6.0, 598.694, -17.847, -12.178, 13.399, 76.745
2015-12-27 10:55:22.304, 1522.304, 00:25:22.304, 5, 2.8794, 1399.8, 118.6, 7.731, 164.384, 8.309, 302.0, 7.156, 6.605, 5.0, 588.379, -18.095, -10.628, 14.593, 79.148
2015-12-27 10:55:23.034, 1523.034, 00:25:23.034, 5, 2.8810, 1400.5, 118.6, 7.401, 163.488, 8.727, 317.0, 7.199, 8.914, 6.0, 700.073, -13.566, -16.977, 12.828, 84.072
2015-12-27 10:55:23.768, 1523.768, 00:25:23.768, 5, 2.8826, 1401.2, 118.6, 7.731, 165.517, 8.253, 322.0, 9.879, 14.242, 2.0, 480.53, -17.71, -13.323, 20.185, 82.405
2015-12-27 10:55:24.493, 1524.493, 00:25:24.493, 5, 2.8841, 1401.9, 118.6, 7.661, 165.746, 8.316, 307.0, 9.523, 14.324, 4.0, 581.055, -16.298, -11.928, 17.092, 79.053
2015-12-27 10:55:25.217, 1525.217, 00:25:25.217, 5, 2.8857, 1402.7, 118.6, 7.693, 166.898, 8.224, 297.0, 8.0, 13.699, 5.0, 607.849, -16.866, -11.832, 15.486, 79.67
2015-12-27 10:55:25.936, 1525.936, 00:25:25.936, 5, 2.8872, 1403.4, 118.6, 7.834, 166.667, 8.088, 302.0, 7.91, 14.406, 2.0, 594.849, -16.326, -13.788, 20.382, 77.001
2015-12-27 10:55:26.656, 1526.656, 00:25:26.656, 5, 2.8888, 1404.1, 118.6, 7.665, 168.067, 8.197, 302.0, 6.375, 10.691, 6.0, 606.262, -16.497, -12.431, 13.729, 80.765
2015-12-27 10:55:27.370, 1527.37, 00:25:27.370, 5, 2.8904, 1404.8, 118.6, 7.727, 164.609, 8.302, 312.0, 6.609, 14.211, 5.0, 616.272, -16.538, -12.512, 14.166, 79.881
2015-12-27 10:55:28.099, 1528.099, 00:25:28.099, 5, 2.8919, 1405.5, 118.6, 7.774, 165.517, 8.206, 307.0, 6.719, 8.535, 5.0, 615.051, -15.105, -12.673, 15.297, 79.712
2015-12-27 10:55:28.824, 1528.824, 00:25:28.824, 5, 2.8935, 1406.3, 118.6, 7.635, 166.898, 8.287, 307.0, 6.789, 10.727, 5.0, 665.283, -16.885, -14.061, 14.192, 82.252
2015-12-27 10:55:29.543, 1529.543, 00:25:29.543, 5, 2.8951, 1407.0, 118.6, 7.465, 167.832, 8.429, 307.0, 6.277, 5.176, 7.0, 687.5, -13.168, -16.326, 12.062, 82.136
2015-12-27 10:55:30.258, 1530.258, 00:25:30.258, 5, 2.8966, 1407.7, 118.6, 7.732, 164.609, 8.297, 312.0, 7.277, 13.598, 3.0, 529.907, -16.656, -10.949, 17.441, 76.791
2015-12-27 10:55:30.987, 1530.987, 00:25:30.987, 5, 2.8982, 1408.4, 118.6, 7.82, 166.898, 8.091, 307.0, 7.016, 7.219, 4.0, 673.279, -16.11, -11.574, 16.977, 79.824
2015-12-27 10:55:31.706, 1531.706, 00:25:31.706, 5, 2.8998, 1409.2, 118.6, 7.647, 166.667, 8.286, 306.0, 7.051, 15.668, 5.0, 671.509, -14.392, -16.96, 14.875, 81.715
2015-12-27 10:55:32.426, 1532.426, 00:25:32.426, 5, 2.9014, 1409.9, 118.6, 7.364, 165.746, 8.651, 297.0, 6.789, 10.945, 8.0, 642.7, -12.215, -15.509, 9.462, 83.784
2015-12-27 10:55:33.150, 1533.15, 00:25:33.150, 5, 2.9030, 1410.6, 118.6, 7.53, 168.067, 8.344, 302.0, 6.594, 7.227, 4.0, 614.38, -18.277, -10.131, 16.072, 81.328
2015-12-27 10:55:33.864, 1533.864, 00:25:33.864, 5, 2.9046, 1411.3, 118.6, 7.586, 165.517, 8.41, 296.0, 6.969, 12.852, 7.0, 649.841, -13.755, -12.862, 11.505, 81.123
2015-12-27 10:55:34.589, 1534.589, 00:25:34.589, 5, 2.9062, 1412.0, 118.6, 7.542, 166.898, 8.389, 307.0, 7.164, 6.094, 4.0, 711.792, -17.275, -11.263, 15.947, 80.05
2015-12-27 10:55:35.308, 1535.308, 00:25:35.308, 5, 2.9077, 1412.8, 118.6, 7.698, 166.667, 8.231, 302.0, 6.758, 15.457, 6.0, 614.929, -18.472, -11.88, 13.516, 80.892
2015-12-27 10:55:36.028, 1536.028, 00:25:36.028, 5, 2.9093, 1413.5, 118.6, 7.487, 164.609, 8.568, 302.0, 7.027, 13.852, 7.0, 701.05, -14.125, -13.102, 10.818, 82.114
2015-12-27 10:55:36.757, 1536.757, 00:25:36.757, 5, 2.9109, 1414.2, 118.6, 7.651, 164.609, 8.385, 307.0, 6.707, 14.07, 7.0, 710.571, -14.169, -13.513, 11.322, 81.532
2015-12-27 10:55:37.486, 1537.486, 00:25:37.486, 5, 2.9124, 1414.9, 118.6, 8.051, 165.517, 7.924, 312.0, 6.496, 9.516, 5.0, 585.388, -16.878, -11.537, 15.14, 77.962
2015-12-27 10:55:38.211, 1538.211, 00:25:38.211, 5, 2.9139, 1415.7, 118.6, 8.084, 165.746, 7.881, 322.0, 6.914, 14.27, 5.0, 511.23, -17.195, -14.324, 13.961, 81.378
2015-12-27 10:55:38.935, 1538.935, 00:25:38.935, 5, 2.9155, 1416.4, 118.6, 7.643, 165.517, 8.348, 302.0, 7.059, 9.293, 6.0, 585.938, -15.066, -12.667, 12.395, 79.338
2015-12-27 10:55:39.660, 1539.66, 00:25:39.660, 5, 2.9171, 1417.1, 118.6, 7.616, 166.898, 8.307, 302.0, 6.82, 14.797, 5.0, 534.607, -15.426, -12.625, 14.135, 80.388
2015-12-27 10:55:40.379, 1540.379, 00:25:40.379, 5, 2.9186, 1417.8, 118.6, 7.681, 166.898, 8.238, 307.0, 8.793, 14.074, 3.0, 478.027, -16.245, -10.839, 17.826, 78.592
